Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
NDUFC2	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
NDUFS2	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NDUFS8	2	8	0.037037037037037035	0.10126582278481013	1.0913445412583522	0.1480867469627766	1	-1	0.021386844550368475	2-sample test for equality of proportions with continuity correction	less
NDUFV1	4	11	0.07407407407407407	0.13924050632911392	0.7879130015018234	0.18736596746900763	1	-1	0.03726106789169281	2-sample test for equality of proportions with continuity correction	less
NEAT1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
NECAB1	10	16	0.18518518518518517	0.20253164556962025	6.30370950079928e-4	0.48998473291496075	1	-1	0.11265980982138499	2-sample test for equality of proportions with continuity correction	less
NEDD9	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
NEK2	6	15	0.1111111111111111	0.189873417721519	0.962744422956712	0.1632481948284507	1	-1	0.03790224988825533	2-sample test for equality of proportions with continuity correction	less
NEK7	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
NEK8	15	24	0.2777777777777778	0.3037974683544304	0.016840630658073896	0.4483736235668182	1	-1	0.12107890009066735	2-sample test for equality of proportions with continuity correction	less
NELFCD	12	10	0.2222222222222222	0.12658227848101267	1.4889034844203626	0.8888066658096144	1	-1	0.22279032721346068	2-sample test for equality of proportions with continuity correction	less
NENF	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
NES	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
NEU3	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NEUROD2	53	73	0.9814814814814815	0.9240506329113924	1.1262599624941383	0.8557127480488321	1	-1	0.13058798788113	2-sample test for equality of proportions with continuity correction	less
NF1	11	13	0.2037037037037037	0.16455696202531644	0.12037191608923997	0.6356842669291031	1	-1	0.16802826550757388	2-sample test for equality of proportions with continuity correction	less
NFASC	10	14	0.18518518518518517	0.17721518987341772	4.8014935426967155e-31	0.5000000000000002	1	-1	0.12798320443320998	2-sample test for equality of proportions with continuity correction	less
NFATC2	10	8	0.18518518518518517	0.10126582278481013	1.279786611812081	0.8710306425093919	1	-1	0.20283712322616576	2-sample test for equality of proportions with continuity correction	less
NFE2L1	7	18	0.12962962962962962	0.22784810126582278	1.434779848413815	0.11549297298560648	1	-1	0.025435292855037595	2-sample test for equality of proportions with continuity correction	less
NFE2L3	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
NFIA	0	7	0	0.08860759493670886	3.4298751106943794	0.03201347145169769	1	-1	-0.020429377083111794	2-sample test for equality of proportions with continuity correction	less
NGFR	21	29	0.3888888888888889	0.3670886075949367	0.005275631358062325	0.5289511325472034	1	-1	0.17832823062425113	2-sample test for equality of proportions with continuity correction	less
NHLH1	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
NID1	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
NIPAL2	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
NIT1	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
NKAIN3	4	14	0.07407407407407407	0.17721518987341772	2.1010754907356453	0.07359778531816792	1	-1	0.0042623232717817205	2-sample test for equality of proportions with continuity correction	less
NKAIN4	7	6	0.12962962962962962	0.0759493670886076	0.5277313838099702	0.7662189012824246	1	-1	0.15902602865554705	2-sample test for equality of proportions with continuity correction	less
NKIRAS2	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
NLE1	9	12	0.16666666666666666	0.1518987341772152	2.5731296880398178e-31	0.5000000000000002	1	-1	0.13616906411860077	2-sample test for equality of proportions with continuity correction	less
NLGN1	3	7	0.05555555555555555	0.08860759493670886	0.1406818996108386	0.3538020253681383	1	-1	0.05598383105982735	2-sample test for equality of proportions with continuity correction	less
NLK	12	21	0.2222222222222222	0.26582278481012656	0.13491264615209772	0.3566959233063728	1	-1	0.09585658595824764	2-sample test for equality of proportions with continuity correction	less
NLRP3	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
NME1	19	26	0.35185185185185186	0.3291139240506329	0.0073237798756434535	0.5340994875977942	1	-1	0.17612241788793764	2-sample test for equality of proportions with continuity correction	less
NME2	19	26	0.35185185185185186	0.3291139240506329	0.0073237798756434535	0.5340994875977942	1	-1	0.17612241788793764	2-sample test for equality of proportions with continuity correction	less
NME7	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
NMNAT2	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
NMT1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
NOG	14	26	0.25925925925925924	0.3291139240506329	0.44914838318991396	0.25136982562968846	1	-1	0.07682017539006161	2-sample test for equality of proportions with continuity correction	less
NOL11	18	24	0.3333333333333333	0.3037974683544304	0.028878460576772808	0.5674700159835014	1	-1	0.18068751528716281	2-sample test for equality of proportions with continuity correction	less
NOL7	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
NOMO1	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NOMO2	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NOMO3	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NOS1AP	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NOS2	10	21	0.18518518518518517	0.26582278481012656	0.7592676549318517	0.19177890268025052	1	-1	0.05429827762418099	2-sample test for equality of proportions with continuity correction	less
NOS2P3	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
NOTCH2	9	12	0.16666666666666666	0.1518987341772152	2.5731296880398178e-31	0.5000000000000002	1	-1	0.13616906411860077	2-sample test for equality of proportions with continuity correction	less
NOTCH2NL	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NOTUM	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
NOV	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
NPAP1	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
NPAS4	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
NPB	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
NPBWR1	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
NPBWR2	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
NPEPL1	11	10	0.2037037037037037	0.12658227848101267	0.9133812412095642	0.830390567586119	1	-1	0.20185850764766358	2-sample test for equality of proportions with continuity correction	less
NPEPPS	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
NPHS2	5	8	0.09259259259259259	0.10126582278481013	9.97621015054558e-32	0.4999999999999999	1	-1	0.08559483663257109	2-sample test for equality of proportions with continuity correction	less
NPIPA1	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPA2	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPA3	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPA5	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPA7	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPA8	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPIPP1	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NPL	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
